cenario_id;requisito;origem;titulo_original;spec;linha;status_auditoria;observacao
V4:DEC-02:S005;DEC-02;v4;P-09 bloqueia o gate G0 da fatia até responsáveis e aprovação da v4 registrados;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;51;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-03:S001;DEC-03;v4;ADR-12 impede que retorno tardio após EXPIRED por SLA vire sucesso;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;59;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-03:S002;DEC-03;v4;ADR-18 mantém o compromisso regional de RPO zero bloqueado até desenho adequado;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;64;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-03:S003;DEC-03;v4;Consulta de resultado pendente usa representação unificada (200) herdada da correção v2→v3;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;69;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-03:S004;DEC-03;v4;A antiga meta regional de RPO de 15 minutos não é mais padrão implícito;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;74;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-03:S005;DEC-03;v4;IDs de ADR-11 a ADR-18 permanecem estáveis para rastreabilidade entre capítulos;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;79;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-04:S001;DEC-04;v4;ADR-19 retira a fila obrigatória do caminho SYNC sem fallback silencioso;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;87;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-04:S002;DEC-04;v4;ADR-20 recupera protocolo perdido por HTTP via idempotência com UUIDv7 universal;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;92;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-04:S003;DEC-04;v4;ADR-21 proíbe fallback implícito de credencial entre SHARED_HUB e TENANT_DEDICATED;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;97;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-04:S004;DEC-04;v4;ADR-22 dispensa broker/Atlas/cofre por pedido quando material válido já existe;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;102;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-04:S005;DEC-04;v4;ADR-25 exige prova específica de RTO e perda de região para uso com impacto em vida/segurança;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;107;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-05:S001;DEC-05;v4;GAP-02 (Crítica) permanece com qualificação pendente até crash/duplicata/UNKNOWN comprovados;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;115;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-05:S002;DEC-05;v4;GAP-09 (Crítica) exige limite de corte dentro do SLA sem split-brain antes de fechar migração de célula;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;120;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-05:S003;DEC-05;v4;GAP-12 (Crítica) mantém a referência atual sem qualificar RPO zero regional;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;125;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-05:S004;DEC-05;v4;"GAP-05 (Crítica) impede que ""banco opcional"" confirme pedido ou final sem prova de custódia";openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;130;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-05:S005;DEC-05;v4;GAP-13 (Crítica) restringe oferta de garantia externa que o provedor não sustenta;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;135;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:DEC-05:S006;DEC-05;v4;GAP-15 (Crítica) impede confundir texto completo com disponibilidade comprovada;openspec/changes/hub-interoperabilidade-v4/specs/decisoes-e-governanca/spec.md;140;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-01:S001;OPE-01;v4;Cálculo de operações pendentes e custo de polling;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;8;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-01:S002;OPE-01;v4;Qualificação por perfil misto de carga;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;13;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-01:S003;OPE-01;v4;Ensaio isolado de arquivos grandes;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;18;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-02:S001;OPE-02;v4;Consultas finais usam fonte autoritativa sem provedor;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;26;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-02:S002;OPE-02;v4;Cache opcional não vira fonte única de correlação;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;31;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-02:S003;OPE-02;v4;Orçamento justo de conexões sob autoscaling;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;36;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-03:S001;OPE-03;v4;Disponibilidade de admissão e GET local;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;44;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-03:S002;OPE-03;v4;Latência de aceite ASYNC e consulta de resultado local;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;49;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-03:S003;OPE-03;v4;Final ASYNC, primeira tentativa de webhook e atualidade financeira;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;54;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-03:S004;OPE-03;v4;RTO de zona e de região não substituem qualificação crítica;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;59;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-04:S001;OPE-04;v4;Dependências gerenciadas com HA real antes do gate ppd;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;67;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-04:S002;OPE-04;v4;Kind e emulação local não substituem serviços gerenciados;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;72;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-04:S003;OPE-04;v4;Isolamento por célula complementa e não substitui separação de ambiente;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;77;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-05:S001;OPE-05;v4;Readiness por capacidade evita que falha de envio derrube leitura saudável;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;85;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-05:S002;OPE-05;v4;Escala de workers por backlog e idade da obrigação;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;90;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-05:S003;OPE-05;v4;Drenagem preserva UNKNOWN em chamada externa incerta;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;95;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-06:S001;OPE-06;v4;Alerta de outbox envelhecida preserva pendência;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;103;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-06:S002;OPE-06;v4;Divergência financeira bloqueia fechamento incompleto;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;108;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-06:S003;OPE-06;v4;Auditoria de negócio não depende de amostragem de trace;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;113;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-07:S001;OPE-07;v4;Redução multiplicativa sob 429 e Retry-After;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;121;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-07:S002;OPE-07;v4;Aumento gradual em janela saudável;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;126;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-07:S003;OPE-07;v4;Falha funcional não reduz capacidade global;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;131;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-07:S004;OPE-07;v4;Coordenação distribuída em mudança de líder;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;136;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-08:S001;OPE-08;v4;Classe Compartilhada protegida impõe limites por tenant;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;144;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-08:S002;OPE-08;v4;Célula dedicada isola deployments e bancos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;149;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-08:S003;OPE-08;v4;Dedicada estrita não elimina falha externa global;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;154;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-08:S004;OPE-08;v4;Teste de ruído entre tenants;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;159;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-09:S001;OPE-09;v4;Percentis ponta a ponta medidos no mesmo conjunto de requisições;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;167;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-09:S002;OPE-09;v4;SYNC remove fila obrigatória sem remover outbox de fatos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;172;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-09:S003;OPE-09;v4;Reserva de finalização considera prazo e capacidade mínimos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;177;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-10:S001;OPE-10;v4;Taxa de quebra usa população elegível da coorte;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;185;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-10:S002;OPE-10;v4;Evidência de SLA durável e independente de amostragem;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;190;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-10:S003;OPE-10;v4;Alerta preventivo de orçamento não é violação confirmada;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;195;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-11:S001;OPE-11;v4;Reconciliação identifica lacuna como incidente;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;203;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-11:S002;OPE-11;v4;RPO zero regional exige persistência síncrona confirmada;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;208;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-11:S003;OPE-11;v4;Operação ambígua preserva UNKNOWN sem inventar resultado;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;213;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-12:S001;OPE-12;v4;Expansão antecipa saturação de banco/célula;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;221;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-12:S002;OPE-12;v4;Controller de expansão indisponível não retira capacidade ativa;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;226;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-12:S003;OPE-12;v4;Falha da autoridade de orçamento admite apenas concessões válidas;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;231;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S001;OPE-13;v4;Indisponibilidade do Redis usa bypass sem informação crítica exclusiva;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;239;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S002;OPE-13;v4;Atlas indisponível mantém rotas conhecidas e bloqueia novo onboarding;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;244;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S003;OPE-13;v4;PostgreSQL core writer indisponível preserva finais confirmados sem novos efeitos sem posse;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;249;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S004;OPE-13;v4;Banco financeiro indisponível restringe reservas estritas;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;254;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S005;OPE-13;v4;SNS/SQS indisponível recusa ASYNC sem slot durável;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;259;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S006;OPE-13;v4;S3 indisponível não finaliza sucesso com referência não confirmada;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;264;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S007;OPE-13;v4;Cofre/KMS indisponível bloqueia apenas o binding afetado;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;269;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S008;OPE-13;v4;IdP indisponível não emite nova identidade por conta própria;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;274;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S009;OPE-13;v4;Controlador de quota externa em partição nega novos tokens;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;279;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S010;OPE-13;v4;Provedor específico indisponível isola apenas o vínculo afetado;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;284;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S011;OPE-13;v4;Webhook do cliente indisponível preserva obrigação sem reexecutar produto;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;289;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S012;OPE-13;v4;Observabilidade indisponível não bloqueia auditoria de negócio;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;294;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-13:S013;OPE-13;v4;Kubernetes API/Crossplane/Karpenter indisponíveis mantêm workloads saudáveis;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;299;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-14:S001;OPE-14;v4;Canary/rolling de APIs e workers preserva intenção;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;307;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-14:S002;OPE-14;v4;"Manutenção de PostgreSQL demonstra RTO real, não apenas ""multi-AZ""";openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;312;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-14:S003;OPE-14;v4;Manutenção que excede orçamento síncrono é falha de disponibilidade;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;317;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-15:S001;OPE-15;v4;99,99% mensal não prova adequação a impacto crítico;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;325;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-15:S002;OPE-15;v4;Perda de região com RPO zero exige autoridade transacional qualificada;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;330;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-15:S003;OPE-15;v4;Durante partição regional apenas um lado aceita efeitos;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;335;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:OPE-15:S004;OPE-15;v4;Contrato de contingência do consumidor define uso de resultado antigo;openspec/changes/hub-interoperabilidade-v4/specs/desempenho-e-operacao/spec.md;340;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-01:S001;EXE-01;v4;Mesma chave e mesmo hash recuperam o protocolo existente;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;8;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-01:S002;EXE-01;v4;Mesma chave com payload diferente retorna conflito;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;13;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-01:S003;EXE-01;v4;Resposta perdida após commit é recuperada pela repetição da mesma chave;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;18;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-01:S004;EXE-01;v4;Ausência de banco de admissão impede confirmar aceite em memória;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;23;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-02:S001;EXE-02;v4;Provedor síncrono em SYNC não converte para 202;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;31;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-02:S002;EXE-02;v4;Provedor síncrono em AUTO aguarda fila sem equivaler a SYNC;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;36;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-02:S003;EXE-02;v4;Prazo SYNC esgotado retorna 504 com final de expiração já persistido;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;41;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-02:S004;EXE-02;v4;Provedor assíncrono em SYNC não é ofertado sem nova decisão;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;46;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-03:S001;EXE-03;v4;Cometa decide o fato externo, Órbita decide a conclusão do passo;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;54;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-03:S002;EXE-03;v4;UNKNOWN não vira FAILED por conveniência;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;59;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-03:S003;EXE-03;v4;CANCELLED exige inexistência comprovada de efeitos pendentes;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;64;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-03:S004;EXE-03;v4;Evento intermediário atrasado não regride estado final;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;69;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-04:S001;EXE-04;v4;Callback sem correlação vira UNCORRELATED, não associado por heurística;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;77;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-04:S002;EXE-04;v4;Troca autorizada de provedor cria nova operação vinculada ao mesmo passo;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;82;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-04:S003;EXE-04;v4;Crash após envio sem resposta persistida exige reconstrução, não invenção de final;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;87;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-05:S001;EXE-05;v4;Defaults propostos não se aplicam sem aprovação do vínculo;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;95;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-05:S002;EXE-05;v4;Retry-After respeitado dentro do prazo, expiração tratada além do deadline;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;100;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-05:S003;EXE-05;v4;Worker reclama trabalho de forma exclusiva sem manter transação dormindo;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;105;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-05:S004;EXE-05;v4;Pausar polling não cancela a operação nem apaga o prazo;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;110;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-06:S001;EXE-06;v4;Callback e polling com o mesmo final aplicam transição única;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;118;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-06:S002;EXE-06;v4;Finais conflitantes preservam ambos e marcam CONFLICT;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;123;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-06:S003;EXE-06;v4;"""Não encontrado"" logo após submit usa janela documentada, sem reiniciar às cegas";openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;128;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-07:S001;EXE-07;v4;Consultar resultado expurgado retorna 410 sem nova busca externa;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;136;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
V4:EXE-07:S002;EXE-07;v4;Solicitar cancelamento registra intenção durável sem afirmar conclusão externa;openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md;141;PENDENTE_REQUALIFICACAO;"Identidade de auditoria derivada de requisito+ordem; spec v4 preservada."
