cenario_id;requisito;origem;titulo;spec;linha;scenario_digest;status_inicial;observacao
R2-SEG-03-S02;R2-SEG-03;R2;R2-SEG-03-S02 — Sem elevação implícita;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;65;e397d899e21675f00942df7df1004e88ec1b2e528c93b6d83d5c3dbfe5af73d2;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-SEG-03-S03;R2-SEG-03;R2;R2-SEG-03-S03 — Auditoria indisponível;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;71;777229dc3848f3c37c18876df1421a49d17e349a0a73e3c03bd8b7cbb7ec819c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-SEG-04-S01;R2-SEG-04;R2;R2-SEG-04-S01 — Destino homologado;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;83;80d4441013846507989f068edc934119ecc70bb25c644d1691f94d720e96c9ad;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-SEG-04-S02;R2-SEG-04;R2;R2-SEG-04-S02 — SSRF e rebinding;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;89;1b17290725178ec6bb9123f1dce9bb09a937b6d71f40619a7539b084a6bf9487;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-SEG-04-S03;R2-SEG-04;R2;R2-SEG-04-S03 — Rede privada legítima;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;95;0c6570083e25f1dbabfa9a729b516a5efa7e625123241be3ab7d0f04a68bda4c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-SEG-05-S01;R2-SEG-05;R2;R2-SEG-05-S01 — Alteração atribuível;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;107;908a3a31e6654d3fbb799ce7091683ac84d0b2d0ca3d51961df407e8a295b528;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-SEG-05-S02;R2-SEG-05;R2;R2-SEG-05-S02 — Sessão termina;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;113;1df9e4314cd110bf8645048dd44a366a6269cbe02394456fefef7fbcbcc8aa86;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-SEG-05-S03;R2-SEG-05;R2;R2-SEG-05-S03 — Falha de backend;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;119;683150146778f39d606c168328e79839a82d54cc25497fd17e299295975e0277;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-01-S01;R2-EXE-01;R2;R2-EXE-01-S01 — Crash após aceite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;11;2d9b0e40d780978fde5aef9cb6c2c1f2ff8637dd6644524954647bcc99420956;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-01-S02;R2-EXE-01;R2;R2-EXE-01-S02 — Broker indisponível;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;17;2397fb92d17b5194934fb32a56e0b7996f7a441382c9a4153d02a2ea50a2ee6b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-01-S03;R2-EXE-01;R2;R2-EXE-01-S03 — Commit incerto;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;23;4383f601e6479bd22dfea5da5afdfa2fa72658219470fb0659fc58691e5e280b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-02-S01;R2-EXE-02;R2;R2-EXE-02-S01 — Concorrência real;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;35;27a1fe17835e6108168ce82c6dabe804b8f9f72d4da1cd6a64638f0296e47bf7;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-02-S02;R2-EXE-02;R2;R2-EXE-02-S02 — Chave divergente;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;41;a6bdbc3fe1f65defffe8ffe50da0a97d4e553cb34209996be4b6447899e7cf12;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-02-S03;R2-EXE-02;R2;R2-EXE-02-S03 — Erro após aceite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;47;75d6bd75ab7444c7cc4e7c4252acdd93de5b357a8613765cdf821ee94de54fed;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-03-S01;R2-EXE-03;R2;R2-EXE-03-S01 — Dois executores;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;59;f7e623cc1aa745e2db6e004d856c5b48093629960e15e414fd677346c30b3bcf;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-03-S02;R2-EXE-03;R2;R2-EXE-03-S02 — Crash após envio;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;65;91ec9d47c44e1fdde00e200561feff95dfc336e3f7c62975126f9ce07418bf6e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-03-S03;R2-EXE-03;R2;R2-EXE-03-S03 — Fencing antigo;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;71;efd85ac875fcf1ff8a55c387cc77aa380a4f7691b4e45e59bd837bde432907ad;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-04-S01;R2-EXE-04;R2;R2-EXE-04-S01 — Conteúdo real;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;83;6bc584d5a75251696d8f1c20c10a4cc4423f6d3684b6474569274a86969b4eff;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-04-S02;R2-EXE-04;R2;R2-EXE-04-S02 — Resposta inválida;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;89;10a242e857c595b5589536350392d4f5ba551fe2a652fd5d1f61569660c94b14;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-04-S03;R2-EXE-04;R2;R2-EXE-04-S03 — Commit falha;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;95;d1b8d6f035a479709f581b44dd80e65658d5b1d6607feb68b7826a88f69158b1;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-05-S01;R2-EXE-05;R2;R2-EXE-05-S01 — Efeito falha;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;107;a9c328f6321305cef700d748cc44e9ae74bc2afdbd808bcd8a6615f6d37b6e01;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-05-S02;R2-EXE-05;R2;R2-EXE-05-S02 — Reentrega após commit;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;113;54b43bd97865b313747b4cb1f40b50262f78edb943d5a62cf5e556c9a3746abb;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-05-S03;R2-EXE-05;R2;R2-EXE-05-S03 — Schema desconhecido;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;119;c2fb276bd92da6e9f5d049a8377bed656305df2a3710e98c861d5766a3bd34d3;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-06-S01;R2-EXE-06;R2;R2-EXE-06-S01 — Timer atrasado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;131;71cefecdc05d973eef039329cacc6f6a02081d8952169b6b91cacb61912a46e9;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-06-S02;R2-EXE-06;R2;R2-EXE-06-S02 — Commit cruza o limite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;137;44123a99ac43fe431a37bca65657661c55ed49b6c93d58b04a49e69aa05fa8de;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-06-S03;R2-EXE-06;R2;R2-EXE-06-S03 — Final e expiração concorrentes;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;143;b9294fb545dd068ca82db33a1ef6e9629980d523958be0bceabe83b5d69e9e2d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-06-S04;R2-EXE-06;R2;R2-EXE-06-S04 — Resultado tardio custoso;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;149;44ce0c556985ee55c7b2185eb922fe8f3f224eb9ac0a3f1d8c76f9d5e302cbb0;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-07-S01;R2-EXE-07;R2;R2-EXE-07-S01 — SYNC com broker parado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;161;6884a024f3c1285d4870c855f1fed84a6fc5a0a5ad1b6fe63c289897cf8d8cd3;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-07-S02;R2-EXE-07;R2;R2-EXE-07-S02 — Natureza incompatível;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;167;e23b163539326d3e1c87ec4de3cd95a48c8d0720302e7fbab405bfabd755b92d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-07-S03;R2-EXE-07;R2;R2-EXE-07-S03 — AUTO rápido e lento;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;173;da7a8d23f1bfd5a50e428876520566a8c7c437a3b25acd79a588787014b3d0eb;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-07-S04;R2-EXE-07;R2;R2-EXE-07-S04 — Cliente desconecta;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;179;ded274a225fb4c3fb8c4bc6e7b72f07661c834cfa139f391a109845950e41dad;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-08-S01;R2-EXE-08;R2;R2-EXE-08-S01 — Igualdade completa;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;191;98c84a46acd1a3e241a87b031c7cb25642746144b686a9a89aec222456faa253;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-08-S02;R2-EXE-08;R2;R2-EXE-08-S02 — Upgrade e mudança de contrato;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;197;34748c7257e5cd1934c3aeaddca235514ef47e830d258c669b728ef24e11811a;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-08-S03;R2-EXE-08;R2;R2-EXE-08-S03 — Resultado pendente ou expirado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;203;4ecbec8480a3341ba526e4070437534f447f2dfc9248796b24cba0a44a3aa623;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-09-S01;R2-EXE-09;R2;R2-EXE-09-S01 — Protocolo órfão de despacho;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;215;062d5455af7439e780ad4506da39091658e8e61047b6b2b0937d647ab53e5726;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-09-S02;R2-EXE-09;R2;R2-EXE-09-S02 — Parceiro sem consulta idempotente;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;221;c5949ec1773874aab647afea5ed9b09e56e42f2ec5ae65e7b637c0942bf9d1a3;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-EXE-09-S03;R2-EXE-09;R2;R2-EXE-09-S03 — Callback antes da associação;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;227;46fff766710fe43f6ab8b49b2b1980d90531de55ec7f53ded8619bcd6872d136;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-01-S01;R2-INT-01;R2;R2-INT-01-S01 — REST real distinto do simulador;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;11;a01ab8a5b630994548b1140ac7cb228148f5a25be1e129a15fd0b7feeb34ce80;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-01-S02;R2-INT-01;R2;R2-INT-01-S02 — Capacidade ausente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;17;5e8a27fa8286d5e2bdcaf5ea815a00e25f378c8b874f3d6a370a0da2768d58c4;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-01-S03;R2-INT-01;R2;R2-INT-01-S03 — Protocolo especializado;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;23;b338d3f837e3c74f816dd8bc37433c8130758cb9499dd8cddf17af13dcd13837;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-02-S01;R2-INT-02;R2;R2-INT-02-S01 — Dois clientes na mesma conta;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;35;cdf0fe3b8de86b72272ba97fd300048fc5cc92a75e6814e496a7c1224744071d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-02-S02;R2-INT-02;R2;R2-INT-02-S02 — Vínculo dedicado indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;41;3c10a97921b381c0757c28a082d15a5f6a6ec4475a0c2cbe6f11bd81502b624c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-02-S03;R2-INT-02;R2;R2-INT-02-S03 — Rotação e cache;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;47;fa4d93b55aa674d1e57e0d0f99c2064b2925738ecec19c6327f66374f47f78cf;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-03-S01;R2-INT-03;R2;R2-INT-03-S01 — mTLS comprovado;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;59;19d381d51aba9ca69697ad39097df63f0da0b94503fe404dc9dee20ed3d84f03;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-03-S02;R2-INT-03;R2;R2-INT-03-S02 — Redis ausente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;65;dcf46a08b0bfa064f6b523e2dd5f0303428b5a00e9a7a745c2928c0eef7f8860;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-03-S03;R2-INT-03;R2;R2-INT-03-S03 — Cofre indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;71;bafa941793c30363fa0c99a6eaa0a3dc29d5c2ec3739a06af62384d3183ce735;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-04-S01;R2-INT-04;R2;R2-INT-04-S01 — Ativação de polling;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;83;eb4fc71e8b14e8c26e784d28e4425cb87ded0521a6c31b4a104740dcae14efb4;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-04-S02;R2-INT-04;R2;R2-INT-04-S02 — Resposta pendente saudável;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;89;8137df83d19314114e821e683c7c50c464d0e1447fc2dc7bc2a64eb88c33b529;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-04-S03;R2-INT-04;R2;R2-INT-04-S03 — Polling e callback concorrentes;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;95;15a6d52f6b7345f8d7c19d7fcda6a9f87cc65316cd322514bfbf13f7091430f8;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-04-S04;R2-INT-04;R2;R2-INT-04-S04 — Falha de recibo;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;101;f0ccccef415e1c128951bb6a464315c3c92b527607d7515c48b7a854bbce8035;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-05-S01;R2-INT-05;R2;R2-INT-05-S01 — TTL zero;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;113;59fb2a9ed643d86ac4e243b7ccbfd62dc6171f11c58779dbfb9a92f049a20efb;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-05-S02;R2-INT-05;R2;R2-INT-05-S02 — Reinício no meio da janela;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;119;c6258d65c3aa082c202871a919a852eea2c484b8d0496ed5427fdaf7babdf946;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-05-S03;R2-INT-05;R2;R2-INT-05-S03 — 429 com espera incompatível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;125;ea7f002d7294b25ff7a9679a8cc5ee8c685c6176e67eb2a1b1e24ac6fb9f653b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-05-S04;R2-INT-05;R2;R2-INT-05-S04 — Timeout após envio;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;131;8bc5b32da2e1d2a392f9a52b69c414263878e3a26a830351bff4fb2fbea55a01;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-06-S01;R2-INT-06;R2;R2-INT-06-S01 — Provedor degrada;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;143;58ef7f856b80d4d56c2edb2cfeb8ccb8a5385615552293aedd60d3c1c9b5482b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-06-S02;R2-INT-06;R2;R2-INT-06-S02 — Provedor escala;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;149;5c0b84d25eebea5996d61e1d47edea029b28e86c4d0886a2153d3c32235c177a;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-06-S03;R2-INT-06;R2;R2-INT-06-S03 — Três réplicas e partição;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;155;a06c708f4cc4703b761f83dfdbebc7872ebda4731a60025897cafa3f55015521;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-06-S04;R2-INT-06;R2;R2-INT-06-S04 — Ruído de cliente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;161;2051ba0a454bff9f516221b266dda192cdada0277345a8383605709c6b4fc11f;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-07-S01;R2-INT-07;R2;R2-INT-07-S01 — Mesma URL em dois tenants;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;173;d33447618c84c6cfbe323b3c8b28fc2563e99e5b7d867faa47b1d63cd608c14b;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-07-S02;R2-INT-07;R2;R2-INT-07-S02 — Rotação e replay;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;179;aa86e5211e8bf7a9ec89d0d9e246581632c9e74f5e18bd514cf9a76078635104;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-07-S03;R2-INT-07;R2;R2-INT-07-S03 — Destino lento ou indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;185;3ed600f838f82235a0805c7127d7af4448ac9384f9fff23726d862e749e8ad77;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-07-S04;R2-INT-07;R2;R2-INT-07-S04 — Duplicata no receptor;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;191;a57cc7fd776d962b3b3a829f707b4c2b3ff6e861314a00f2b478bfa39e5403f3;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-08-S01;R2-INT-08;R2;R2-INT-08-S01 — Violação apenas do provedor;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;203;8ab93e04b0ebd4b0a953cdcfdc58edefab42ea182ad0616e0ce358949a0ed2ed;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-08-S02;R2-INT-08;R2;R2-INT-08-S02 — Rejeição contratada;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;209;b6d5078e24a208b481c7642252a02cdffc2af913d4b0c5d4107b4a8dd389273a;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-INT-08-S03;R2-INT-08;R2;R2-INT-08-S03 — Coorte ainda aberta;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;215;d2758352cf2014bc0f37d99d4a3d279e2df78d22a20946b5ffd8ca7c113c597d;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-01-S01;R2-CAT-01;R2;R2-CAT-01-S01 — Publicação válida;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;11;8f92ca10be045075168b1483938c9eb979ac7e62cc7b8ff091ded80351bb0512;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-01-S02;R2-CAT-01;R2;R2-CAT-01-S02 — Sobrescrita de publicado;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;17;83d6d56c6c398271c50ec251776d0e0c259c9eb586b0d7fc024df8b178f445b6;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-01-S03;R2-CAT-01;R2;R2-CAT-01-S03 — Edição concorrente;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;23;069a54c95a562c57e960652dfc3fb2af388dfd69385bc0dff1609778f9de832c;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-02-S01;R2-CAT-02;R2;R2-CAT-02-S01 — Seleção elegível;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;35;50858311cebcc67ee8fab4219671aec8e1ad5baaa1680305a9f2c8cb0ca9fe16;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-02-S02;R2-CAT-02;R2;R2-CAT-02-S02 — Conta escolhida pelo cliente;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;41;a8b2aec7c417bcf698858e272a1a13dd78b01ae5a16c3664f165a020f116352e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-02-S03;R2-CAT-02;R2;R2-CAT-02-S03 — Sem combinação de SLA viável;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;47;9f0945b76e693eeb9dd24439afeda9e6faed693b39c2afcaa8be2d883a0e93a4;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-03-S01;R2-CAT-03;R2;R2-CAT-03-S01 — A e B independentes;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;59;c0a8c8320b85f5e6d14d3c2cfe6370ac31c96b43096cc0a905b5ac19d0be8096;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-03-S02;R2-CAT-03;R2;R2-CAT-03-S02 — Passo opcional falha;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;65;c489272322a0527fcdfc88a838feaac9c98e7bf14516139356956c618f82c2eb;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-03-S03;R2-CAT-03;R2;R2-CAT-03-S03 — Fan-out abusivo;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;71;81d8b923a0131056b82072ec047d090f41af7468f78055dc67849ab91dacbec5;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-04-S01;R2-CAT-04;R2;R2-CAT-04-S01 — Dependência C;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;83;64d6cb58e05c6b9879dd76c881572a2025eba8d19c3fb9c92a8782bb63d546c8;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-04-S02;R2-CAT-04;R2;R2-CAT-04-S02 — Ciclo ou referência inválida;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;89;ad650d3f70450404b3c84e92d34055b5df6b8304ab3965c701250e3de94328a3;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-04-S03;R2-CAT-04;R2;R2-CAT-04-S03 — Compensação incompleta;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;95;ca91b7fbcce7595fba06f8ece1cf9db8acf340d3ff0852c80df2644bf4e1f462;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-05-S01;R2-CAT-05;R2;R2-CAT-05-S01 — Dois contratos legados;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;107;218d98e67cd729930d65ee9da6e7de338c09eee92fd525bcd5442b5a7dd48d8e;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-05-S02;R2-CAT-05;R2;R2-CAT-05-S02 — Transformação inválida;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;113;818ac77cd39f845d8a0abad80bd1dab5268b575d3319e9fd04b56bec9f8b74f7;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-05-S03;R2-CAT-05;R2;R2-CAT-05-S03 — Upgrade de schema;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;119;473c3d2408f590abe63af043c4c674944281c4aec316a210776ecec354eeba23;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-06-S01;R2-CAT-06;R2;R2-CAT-06-S01 — Contrato muda durante processamento;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;131;7a4c29d237ac4e9a83216d9aa857bfe627d2ccc9056cb6b43efeca9494e05e38;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
R2-CAT-06-S02;R2-CAT-06;R2;R2-CAT-06-S02 — Atlas parado;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;137;6af7b08ede316bb011366d8e67533254c49a52a194d426f22be92c0bed818534;REVALIDAR_EVIDENCIA;Inventário não certifica execução.
