change,spec_file,requirement_id,scenario_id,scenario_title,result,evidence
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-01,Mesma,Mesma chave com payload diferente retorna conflito,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-01,Resposta,Resposta perdida após commit é recuperada pela repetição da mesma chave,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-01,Ausência,Ausência de banco de admissão impede confirmar aceite em memória,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-02,Provedor,Provedor síncrono em SYNC não converte para 202,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-02,Provedor,Provedor síncrono em AUTO aguarda fila sem equivaler a SYNC,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-02,Prazo,Prazo SYNC esgotado retorna 504 com final de expiração já persistido,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-02,Provedor,Provedor assíncrono em SYNC não é ofertado sem nova decisão,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-03,Cometa,"Cometa decide o fato externo, Órbita decide a conclusão do passo",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-03,UNKNOWN,UNKNOWN não vira FAILED por conveniência,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-03,CANCELLED,CANCELLED exige inexistência comprovada de efeitos pendentes,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-03,Evento,Evento intermediário atrasado não regride estado final,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-04,Callback,"Callback sem correlação vira UNCORRELATED, não associado por heurística",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-04,Troca,Troca autorizada de provedor cria nova operação vinculada ao mesmo passo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-04,Crash,"Crash após envio sem resposta persistida exige reconstrução, não invenção de final",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-05,Defaults,Defaults propostos não se aplicam sem aprovação do vínculo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-05,Retry-After,"Retry-After respeitado dentro do prazo, expiração tratada além do deadline",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-05,Worker,Worker reclama trabalho de forma exclusiva sem manter transação dormindo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-05,Pausar,Pausar polling não cancela a operação nem apaga o prazo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-06,Callback,Callback e polling com o mesmo final aplicam transição única,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-06,Finais,Finais conflitantes preservam ambos e marcam CONFLICT,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-06,"""Não","""Não encontrado"" logo após submit usa janela documentada, sem reiniciar às cegas",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-07,Consultar,Consultar resultado expurgado retorna 410 sem nova busca externa,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-07,Solicitar,Solicitar cancelamento registra intenção durável sem afirmar conclusão externa,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-07,Consultas,Consultas públicas não incrementam o medidor de execução do provedor,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-07,Atualizar/reexecutar,Atualizar/reexecutar cria novo protocolo com referência ao anterior,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-08,Recibo,Recibo é persistido antes da resposta 2xx ao provedor,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-08,Destino,"Destino de webhook precisa estar previamente cadastrado, sem URL arbitrária por pedido",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-08,Erros,Erros de entrega são classificados por família de status HTTP,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-08,Esgotamento,"Esgotamento das tentativas gera EXHAUSTED e alerta, resultado permanece disponível",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-09,Falha,Falha anterior ao envio permite retry seguro,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-09,Falha,Falha após envio possível exige UNKNOWN e consulta/reenvio idempotente ou reconciliação manual,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-09,Resultado,Resultado tardio após encerramento por SLA não reabre o protocolo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-09,DLQ,"DLQ é diagnóstico, não encerramento da obrigação",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-10,Exemplo,Exemplo numérico de retry_until com TTL 60s e reserva final 5s,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-10,Zero,Zero desabilita retry de falha transitória,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-10,Reinício,Reinício ou troca de provedor não redefine first_transient_at,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-10,Falha,Falha sem efeito até esgotar TTL antes do deadline resulta em FAILED com motivo específico,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-10,Fim,"Fim do TTL não é, sozinho, causa de término quando o provedor volta a aceitar",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-11,Temporizador,Temporizador encerra o protocolo no deadline mesmo com polling saudável,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-11,Igualdade,Igualdade exata ao deadline é tratada como atraso,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-11,Infraestrutura,Infraestrutura incapaz de confirmar elegibilidade temporal não emite sucesso,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-11,MONITOR_ONLY,MONITOR_ONLY e REJECT_LATE aplicam políticas distintas sem afetar o deadline do cliente,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-12,Retorno,Retorno tardio é persistido como REJECTED_LATE_SLA sem substituir o erro final,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-12,Recusa,Recusa pode responder 2xx ao provedor sem significar aceitação,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-12,Reexecução,"Reexecução solicitada cria novo protocolo, não reutiliza conteúdo rejeitado",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-12,GET,GET e webhook de encerramento continuam devolvendo a representação de erro original,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-13,Passos,Passos READY sem dependências pendentes são agendados em paralelo dentro de limites,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-13,Espera,"Espera de polling/retry usa timers persistidos, não thread dedicada",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-13,Cancelar,Cancelar espera local não prova que o provedor cancelou a operação,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-14,Pedido,Pedido pode reduzir mas não ampliar connection_deadline_at,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-14,SYNC,"SYNC não retorna 202 diante de fila, provedor lento ou banco em failover",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-14,Aceite,Aceite que já consome o orçamento útil é recusado antes de efeito externo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-14,Fechamento,Fechamento da conexão interrompe espera local sem provar cancelamento do provedor,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-14,Mesmo,"Mesmo corpo final é retornado na criação SYNC, no GET e no webhook",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-15,Intenção,Intenção DIRECT não é duplicada como comando de execução em SQS,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-15,Lease,Lease expirado sozinho não torna seguro um segundo submit,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-15,Transferência,Transferência para fila conserva command_id/operation_id sem mudar modo ou estender deadline,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-15,Crash,Crash após final do Cometa e antes da resposta direta é resolvido por leitura da operação existente,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-15,Em,"Em SYNC com conexão perdida, a obrigação durável continua sem prometer resposta à conexão encerrada",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-16,Repetição,Repetição da mesma Idempotency-Key recupera o mesmo UUID mesmo sem resposta anterior recebida,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-16,Componente,Componente temporal do UUIDv7 não prova autorização nem commit,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-16,Nenhuma,Nenhuma credencial de cliente consulta outro tenant por conhecer o UUID,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/execucao-e-integracoes/spec.md,EXE-16,Request_id,Request_id técnico de pedido recusado antes do commit não é anunciado como protocolo aceito,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-01,Isolamento,"Isolamento entre domínios impede join, escrita cruzada e chave estrangeira",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-01,Contrato,Contrato de saldo estrito mantém uma única autoridade financeira ativa,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-01,Ausência,Ausência em réplica atrasada não é tratada como inexistência do registro,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-02,Unicidade,Unicidade de idempotência do Protocolo é preservada sob concorrência,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-02,Resultado,Resultado é imutável por versão e só o ponteiro atual muda com auditoria,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-02,Campos,Campos de negócio consultados com frequência não ficam escondidos apenas em JSON,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-03,Admissão,"Admissão persiste protocolo, idempotência, pedido e intenção em uma única transação",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-03,Sistema,Sistema não mantém transação aberta esperando resposta externa,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-03,Atualização,"Atualização concorrente de estado é arbitrada por versão, e lease não neutraliza chamada já enviada ao provedor",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-04,GET,"GET do cliente nunca aciona consulta ao provedor, em qualquer estado do resultado",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-04,Link,Link temporário de provedor deve ser capturado pelo hub antes de ser considerado disponível,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-04,Contrato,Contrato que proíbe armazenamento bloqueia publicação sem decisão explícita,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-04,Resultado,"Resultado expurgado não recria o pedido e ""atualizar dados"" gera novo protocolo",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-05,Somente,Somente objeto no estado DISPONIVEL integra pedido executável,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-05,Falha,"Falha entre confirmação do objeto e gravação da referência gera órfão, não referência quebrada",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-05,Saída,Saída obrigatória indisponível impede publicação de sucesso completo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-06,Serviço,Serviço não é publicado sem prazo de retenção explícito,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-06,Resultado,Resultado necessário a entrega pendente não é removido antes do fim da janela contratual,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-06,Exclusão,"Exclusão em conflito com preservação é decidida pelo responsável pelos dados, sem contornar via tombstone",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-07,Conta,Conta de aplicação não possui BYPASSRLS e papel de migração é distinto do runtime,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-07,Contexto,Contexto de tenant em conexão reutilizada é limpo a cada uso do pool,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-07,Restauração,"Restauração bloqueia efeitos externos e reconcilia antes de retomar, sem reexecutar todo o período",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-08,Deadline,"Deadline absoluto do protocolo não é renovado por retry, mensagem ou migração",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-08,Timestamp,Timestamp do provedor é evidência separada e não substitui o relógio autoritativo do hub,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-08,Tentativa,"Tentativa tardia permanece vinculada à operação, mas não reabre resposta de sucesso já expirada",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-08,Representação,Representação final do cliente não muda em replay de GET ou webhook,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-09,Fronteiras,Fronteiras síncronas obrigatórias registram seus dados antes da resposta ao cliente,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-09,Commit,"Commit com resposta perdida é tratado como incerto, consultando a mesma autoridade recuperada",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-09,Sistema,Sistema não emite aceite fictício por escrita alternativa durante falha do writer,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-10,Redis,Redis indisponível aciona bypass automático sem comprometer a corretude da leitura,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-10,Réplica,Réplica atrasada não gera 404 definitivo nem sucesso fabricado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-10,Cache,Cache antigo de final revisável não prova atualidade para versão corrente,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-10,Autorização,Autorização insuficiente suspende a leitura mesmo em fallback de cache,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-11,Novo,Novo tenant é alocado em célula pronta sem infraestrutura exclusiva,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-11,Cliente,"Cliente não seleciona célula por header, e o caminho habitual não consulta diretório global",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-11,Migração,Migração é abortada e autoridade antiga é mantida quando o orçamento homologado não é atendido,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/persistencia-e-dados/spec.md,DAD-11,Fragmentação,Fragmentação de saldo entre múltiplas células ativas não é comportamento implícito,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-01,Matriz,Matriz de rastreabilidade nasce com status NÃO EXECUTADO,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-01,Cobertura,Cobertura de código alta não substitui cobertura de risco,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-01,Coleção,Coleção sintética de referência contém os casos obrigatórios,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-01,Homologação,Homologação usa sandbox real para capacidades não simuláveis,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Commit,Commit sem resposta ao cliente preserva idempotência,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Banco,Banco gravado com broker fora preserva o outbox,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Timeout,Timeout externo ambíguo resulta em UNKNOWN sem failover indevido,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Callback,Callback e polling simultâneos produzem uma única conclusão,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Quota,Quota de provedor compartilhada respeita limite global sob escala horizontal,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Saldo,Saldo disputado não excede o limite estrito do contrato,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Webhook,Webhook indisponível não gera reexecução indevida,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Restauração,Restauração de backup com efeitos externos já realizados bloqueia saída até reconciliar,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-02,Casos,Casos adicionais de segurança e contrato são cobertos além da tabela principal,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-03,Relatório,Relatório de desempenho incompleto não qualifica um SLO,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-03,"""Fila","""Fila vazia"" não prova ausência de perda",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-03,Faturamento,Faturamento é validado por calculadora independente antes do aceite,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-03,Consulta,Consulta local (GET) não gera nova chamada ao provedor,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-03,Bloqueador,Bloqueador de release não é reclassificado para cumprir prazo,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-04,G0,G0 não exige conta de produção para fatia sintética,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-04,G2,G2 bloqueia promoção sem testes negativos entre tenants aprovados,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-04,G3,G3 exige o mesmo artefato de produção e prova correspondente ao RPO assumido,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-04,G4,"G4 não declara produção pronta com endpoints ""não implementado""",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-04,Oferta,Oferta crítica em G4 exige perfil OPE-15 e cenários QUA-06 aprovados,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,TTL,TTL contínuo mantém a mesma janela através de reinício e troca de worker,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,TTL,TTL zero e erro permanente não geram repetição indevida,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,Provedor,"Provedor lento sem falhas HTTP resulta em expiração explícita, não em sucesso tardio",NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,Fronteira,Fronteira temporal do deadline produz um único final,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,Retorno,Retorno tardio com impacto financeiro não gera receita de sucesso,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,Pressão,Pressão variável ajusta o limite efetivo sem ultrapassar o teto,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,Múltiplas,Múltiplas réplicas do Cometa respeitam a quota agregada com fencing,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,Cliente,Cliente ruidoso não consome a reserva de outro tenant,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,Administração,Administração entre tenants nega cliente e audita administrador,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-05,Preservação,Preservação de fatos confirmados após falha correlacionada,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-06,SYNC,SYNC nativo conclui na mesma conexão com broker cortado,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-06,UUIDv7,UUIDv7 persiste em todo protocolo mesmo com resposta de criação perdida,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-06,Redis,Redis totalmente desligado mantém o SLO qualificado sem dependência oculta,NOT_RUN,
hub-interoperabilidade-v4,openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md,QUA-06,Writer,Writer indisponível antes do aceite impede falso aceite,NOT_RUN,
