cenario_id;requisito;origem;titulo;spec;linha;scenario_digest;status_inicial;observacao
V4:QUA-05:S009;QUA-05;v4;Administração entre tenants nega cliente e audita administrador;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;175;1e986690a0562fee5a9f536e6021b42482ea3d1ea2e114a1ff885126e60da3f5;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-05:S010;QUA-05;v4;Preservação de fatos confirmados após falha correlacionada;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;180;75fc5ada6f6de1282f956cf0f10a2a8a3900ee0f0b45dc1f1f6f0ec1c2938fcb;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S001;QUA-06;v4;SYNC nativo conclui na mesma conexão com broker cortado;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;188;0af231be045ff1d657496eeec5fca118ae8e12c85e0cfa839eca8f85126d3018;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S002;QUA-06;v4;UUIDv7 persiste em todo protocolo mesmo com resposta de criação perdida;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;193;126c19216fee2217af54a16073848b3ef955274dd1a94a5f6ab60bd16626c766;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S003;QUA-06;v4;Redis totalmente desligado mantém o SLO qualificado sem dependência oculta;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;198;ae3222749266c878f66bf3e8659495920e8d91266d1c349cc443e69ef0f6bb72;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S004;QUA-06;v4;Writer indisponível antes do aceite impede falso aceite;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;203;a2fbdf450001786c8f4adea163918dfad0474bcfb47e6026229d7daf2269a83b;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S005;QUA-06;v4;Cofre quente/frio limita uso do material ao período de validade;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;208;c840d4cefb98512d87ba2b3df0c2290697b6929cd89329b9add3e489ff5b94b3;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S006;QUA-06;v4;Conta e pagador permanecem corretos e segregados sob polls pagos e final tardio;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;213;2399ab78bb68fc7ffa38d06cc18275eb2d949675bea8f64fbbcb532381c6e0d1;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S007;QUA-06;v4;Redis versus autorização nega leitura mesmo em fallback;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;218;19722d4a631e8899683271e89c55ce2124a0386812063fd4c7ffaeefa3cfbba2;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S008;QUA-06;v4;Perda regional/partição exige RPO/RTO comprovados dentro do perfil contratado;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;223;3240e55fac057941ad3bd03476ad8291734bf83f9d44d6fa8b475dc09d57dfa8;REVALIDAR_PROVA;Inventário não é resultado de execução.
V4:QUA-06:S009;QUA-06;v4;Dado insuficiente resulta em NÃO QUALIFICADO, não em aprovação por ausência de erro;openspec/changes/hub-interoperabilidade-v4/specs/qualidade-e-aceite/spec.md;228;aaf9d67f7b9d4482aabb03375307b510947b7eccedd9190012b7418874a65f87;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-01-S01;R2-SEG-01;R2;R2-SEG-01-S01 — Cliente autorizado;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;11;2b35e1e2a896facce88725e90304df5c475d3b829fb055a271755e71e246729c;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-01-S02;R2-SEG-01;R2;R2-SEG-01-S02 — Tentativa entre tenants;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;17;45c8ba54f3ccb48093bfd855a83ef006a1f975f284dae7e0192423d08fac6610;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-01-S03;R2-SEG-01;R2;R2-SEG-01-S03 — Token inválido;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;23;1a1e5abb1bf0a1a781cd8b9954994bd492e93591a18c4e06e0970ddb49eab8e5;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-02-S01;R2-SEG-02;R2;R2-SEG-02-S01 — Chamada interna permitida;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;35;276ec56cadc21fabbf44f203a1c636cb561d3bfa75ce29cebf025c9a1a8f3b32;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-02-S02;R2-SEG-02;R2;R2-SEG-02-S02 — Bypass pela porta interna;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;41;a0fbaae195ec213672e117b1701f079934f992b450771e51e60eac23ee258435;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-02-S03;R2-SEG-02;R2;R2-SEG-02-S03 — Pool reutilizado;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;47;19b3d5d656517c74a798f85146e935c083686b25013113a93ae6fa1c781b7a0b;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-03-S01;R2-SEG-03;R2;R2-SEG-03-S01 — Diagnóstico de desenvolvedor;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;59;f6f3083165012c9bcff4caefdb290e890e69966b5217e5ce8679e08a9552afa5;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-03-S02;R2-SEG-03;R2;R2-SEG-03-S02 — Sem elevação implícita;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;65;35ef05b51ed59f1850baa7b52f37ca5c82b871ad2f8173a06922f286f8c13f54;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-03-S03;R2-SEG-03;R2;R2-SEG-03-S03 — Auditoria indisponível;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;71;4a653c17a0386617cab092db2b9622ff0df207052cdde5f95045867cfe6318f6;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-04-S01;R2-SEG-04;R2;R2-SEG-04-S01 — Destino homologado;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;83;fcb3a40480454e684aaa3f2389c0f6d86a372eca751eadd0e51423585feadc80;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-04-S02;R2-SEG-04;R2;R2-SEG-04-S02 — SSRF e rebinding;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;89;ee4d365114dd78dde2d45fc3980d9c697d3241e502bdc002d50713fa16110bdf;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-04-S03;R2-SEG-04;R2;R2-SEG-04-S03 — Rede privada legítima;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;95;28dcda780b9a8cd2f37fd3cf05bccb70fcfe7372ac08fbbc7bf9c240fab2cd6e;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-05-S01;R2-SEG-05;R2;R2-SEG-05-S01 — Alteração atribuível;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;107;2315860ca5d3dc4737e5e656a4283dd9943c4e257a56faf416c06dff649fdf34;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-05-S02;R2-SEG-05;R2;R2-SEG-05-S02 — Sessão termina;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;113;10b13a0f370bd1d5cdae9e92a8a465d63acd23c606005843a529ae393f5ccfbb;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-SEG-05-S03;R2-SEG-05;R2;R2-SEG-05-S03 — Falha de backend;openspec/changes/r2-01-identidade-e-isolamento/specs/identidade-e-isolamento-operacional/spec.md;119;683150146778f39d606c168328e79839a82d54cc25497fd17e299295975e0277;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-01-S01;R2-EXE-01;R2;R2-EXE-01-S01 — Crash após aceite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;11;4b7daad7ef2a51be270e298dfda1871b757a3969aa75a842fc25c909ad242b85;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-01-S02;R2-EXE-01;R2;R2-EXE-01-S02 — Broker indisponível;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;17;58459672eef9970e1e91eb135c46c57f7c49c6c4e9c7e4a7aaa8bb4aeaea4a25;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-01-S03;R2-EXE-01;R2;R2-EXE-01-S03 — Commit incerto;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;23;d2efb3fc1f6640a006347edd9eee568e593d2c7e98b576bf4e29b048ce7d855f;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-02-S01;R2-EXE-02;R2;R2-EXE-02-S01 — Concorrência real;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;35;b0da7712090ee00a2272be1b4a87ff5698169de4adcb1d07d6ccdfc8427ebeb7;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-02-S02;R2-EXE-02;R2;R2-EXE-02-S02 — Chave divergente;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;41;5623c051af6b19c73cfc65f54a0ce761532bff674d9fcb62e7b8dec285efe141;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-02-S03;R2-EXE-02;R2;R2-EXE-02-S03 — Erro após aceite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;47;31374615987a853b0b87fea9f2de7959e6916531dc4cc70a6dbd1ff8b4719de2;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-03-S01;R2-EXE-03;R2;R2-EXE-03-S01 — Dois executores;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;59;59a87c6791c668c9882a3a2bb8205956718b9cd421418b7ab1978e10873ec899;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-03-S02;R2-EXE-03;R2;R2-EXE-03-S02 — Crash após envio;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;65;5e15e9125b77d63cf6bdb9d00c306285fc1666780227dffab2182dfb6e2da3de;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-03-S03;R2-EXE-03;R2;R2-EXE-03-S03 — Fencing antigo;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;71;2c9e544ce02a583b83e6e40e04ebe2ee6cbf4af0ffbf6ff508664218f9124879;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-04-S01;R2-EXE-04;R2;R2-EXE-04-S01 — Conteúdo real;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;83;ea745a86350a821da699ad2dcebef6800c24b91933adeb029ce4c8c9ca143bed;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-04-S02;R2-EXE-04;R2;R2-EXE-04-S02 — Resposta inválida;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;89;ce7404ff5b3e50098918b20e981dea8d266cb3b12c7ac741830969a6a1dfd1e5;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-04-S03;R2-EXE-04;R2;R2-EXE-04-S03 — Commit falha;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;95;988cb99a8e2db96187e6b37ce1c317158104fddbf4c5de24f05002b0e633902a;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-05-S01;R2-EXE-05;R2;R2-EXE-05-S01 — Efeito falha;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;107;21cbf58de4ce010d1c4303fd5fe43337d4b59d5d7666b9299463b7715f9a75cf;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-05-S02;R2-EXE-05;R2;R2-EXE-05-S02 — Reentrega após commit;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;113;73fb6202f5f9c9b8f1017745ec74d7861abeb28dab78bf61ecd1770e85f6abf9;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-05-S03;R2-EXE-05;R2;R2-EXE-05-S03 — Schema desconhecido;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;119;2470b3246aaf541b5fad9b4ca38de9110b45beb6cbaee0aaa01dea7153b7773b;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-06-S01;R2-EXE-06;R2;R2-EXE-06-S01 — Timer atrasado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;131;dbbd98e7631ada40be62274d8c787287f35e85e30600c5d83ba4b370e9ee990e;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-06-S02;R2-EXE-06;R2;R2-EXE-06-S02 — Commit cruza o limite;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;137;35855763f529ef941ff6e98443f1fe51e9aa679c0fa75ff9c8feb135167b7b90;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-06-S03;R2-EXE-06;R2;R2-EXE-06-S03 — Final e expiração concorrentes;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;143;74078445b639d66ada072c7984552276d1292fb4ebd3dcda87a9687f4bd3bcba;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-06-S04;R2-EXE-06;R2;R2-EXE-06-S04 — Resultado tardio custoso;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;149;7fc7acd0c41d96a2e43c8b460f502f9f41c2c15cfb124098b3088d18c20f93cb;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-07-S01;R2-EXE-07;R2;R2-EXE-07-S01 — SYNC com broker parado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;161;c36d75ddab96be611615faac1feef6258726421ec1882d66c56176621c551624;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-07-S02;R2-EXE-07;R2;R2-EXE-07-S02 — Natureza incompatível;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;167;d0e39f9433b94da8249f000923036e302348803e44f6ba02205b25e8d93fee93;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-07-S03;R2-EXE-07;R2;R2-EXE-07-S03 — AUTO rápido e lento;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;173;3935d2d60e2105e6263e14c8b9eaba1a3e02bc9e7ed51c6d87b4271d0d77e7cd;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-07-S04;R2-EXE-07;R2;R2-EXE-07-S04 — Cliente desconecta;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;179;d6f8ca39c65c775ecd54f115ec94fdebec07dcdbc83171a1f53b1be29e3a999a;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-08-S01;R2-EXE-08;R2;R2-EXE-08-S01 — Igualdade completa;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;191;961c367f4fd55b1071ae04f33208abd9fe57d3bd73154574fd845a8a0954c23f;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-08-S02;R2-EXE-08;R2;R2-EXE-08-S02 — Upgrade e mudança de contrato;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;197;6c1d6e9b4e354d1d81dbe6a47fdfebd853204fad7294c24af046a18363e2dc19;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-08-S03;R2-EXE-08;R2;R2-EXE-08-S03 — Resultado pendente ou expirado;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;203;14d289c27cbecb3c304d331b08422a441191fbd76a360dd7c976d6141add7694;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-09-S01;R2-EXE-09;R2;R2-EXE-09-S01 — Protocolo órfão de despacho;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;215;b4df4c9ff532c79baf5d3c25ce48c721c3843fb9a03b8676be66c44d09d9665d;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-09-S02;R2-EXE-09;R2;R2-EXE-09-S02 — Parceiro sem consulta idempotente;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;221;1ca357852f2057edaf35066b2cbe30412726d38eeda9c1d0a545414632fe1c15;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-EXE-09-S03;R2-EXE-09;R2;R2-EXE-09-S03 — Callback antes da associação;openspec/changes/r2-02-execucao-duravel-e-resultados/specs/execucao-duravel-e-resultados/spec.md;227;46fff766710fe43f6ab8b49b2b1980d90531de55ec7f53ded8619bcd6872d136;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-01-S01;R2-INT-01;R2;R2-INT-01-S01 — REST real distinto do simulador;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;11;0b3096772125c5f83a99c9cbced5f5e3501afe41b14458faf92dfc8b7406c5b0;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-01-S02;R2-INT-01;R2;R2-INT-01-S02 — Capacidade ausente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;17;0bc63f70f19d39b13f50efb42c3ba285bc1db348e0b62937379406a5b1a06e7e;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-01-S03;R2-INT-01;R2;R2-INT-01-S03 — Protocolo especializado;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;23;019084b3b9bcec2765715226c8a39c9c69c3b43eaf71293f27a54c4378d23302;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-02-S01;R2-INT-02;R2;R2-INT-02-S01 — Dois clientes na mesma conta;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;35;bbf3a6b7946d848f35fcb9d2e7196a68226a8bf009fb0d90a4845c9c1a9ac71c;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-02-S02;R2-INT-02;R2;R2-INT-02-S02 — Vínculo dedicado indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;41;28b88c67123844581668af4bf6af4ea3021bb35716ca18ca12abc812319413c3;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-02-S03;R2-INT-02;R2;R2-INT-02-S03 — Rotação e cache;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;47;4e216bda3434284411e4207297c014ebd040ef229b47294e63d5b88aed30f284;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-03-S01;R2-INT-03;R2;R2-INT-03-S01 — mTLS comprovado;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;59;fe804c22d63f200ba9fab7b1a981c6ba7945e3d46990e7212067f0f9ac44cc32;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-03-S02;R2-INT-03;R2;R2-INT-03-S02 — Redis ausente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;65;1e4c66f3cff416770cfcd5664771218d67b580157abc4705a775e0dc0467a195;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-03-S03;R2-INT-03;R2;R2-INT-03-S03 — Cofre indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;71;e333beabc13b9bf8c542433628271ceb437aacb788d64f360b5cf69a4bd65931;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-04-S01;R2-INT-04;R2;R2-INT-04-S01 — Ativação de polling;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;83;d70790b362b2b18f9d362d66918e2f97baf08fcc2df1084bdeac0656ebec4e02;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-04-S02;R2-INT-04;R2;R2-INT-04-S02 — Resposta pendente saudável;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;89;21259b1ccaa90302eb4c96fcc83ff9559f69f9cb473ae9cd6dac1153e2a8aeb9;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-04-S03;R2-INT-04;R2;R2-INT-04-S03 — Polling e callback concorrentes;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;95;1f01f212e231c269e02487dc49e4eefa295c70b94a8046dac83aca604d2b1833;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-04-S04;R2-INT-04;R2;R2-INT-04-S04 — Falha de recibo;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;101;b9603df14f9444f4f6a0994136770cdc5d5bc9784403cc457b877b4e37a11bc6;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-05-S01;R2-INT-05;R2;R2-INT-05-S01 — TTL zero;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;113;dc5221253d617bec14c1af7e214b22e0c2906849f3c71c945ce47d10c42adf2b;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-05-S02;R2-INT-05;R2;R2-INT-05-S02 — Reinício no meio da janela;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;119;f766baa16d4cd9a1447057aaef0c0ccb8168d9eebc917cf65fcd42e29d362afb;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-05-S03;R2-INT-05;R2;R2-INT-05-S03 — 429 com espera incompatível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;125;c252ecdc4c889bb9310811f3901cffc60d2acb362fd8986804048a61f6e45c79;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-05-S04;R2-INT-05;R2;R2-INT-05-S04 — Timeout após envio;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;131;343ce81fc880a6c0ff80bc41aab8d1b80564eb16ebb34ce2fb25adfa140f7df7;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-06-S01;R2-INT-06;R2;R2-INT-06-S01 — Provedor degrada;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;143;bbaf4fbf40ccbdf6ea5af7c06242fd4cc0ddb279abc99db0165cdd0ba858be05;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-06-S02;R2-INT-06;R2;R2-INT-06-S02 — Provedor escala;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;149;60e29dfbc076dcf355b77f931a10cb5a7fdfc669e79df7a44d6b4faecb751931;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-06-S03;R2-INT-06;R2;R2-INT-06-S03 — Três réplicas e partição;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;155;4d7810fbfbecf2cbd22e28d872358e2ad6cb22435f163fc08a2aabc99949a48a;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-06-S04;R2-INT-06;R2;R2-INT-06-S04 — Ruído de cliente;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;161;4610766bb96f989041ad38f88fd83843af1c373b9f8036ec5080d5437e842925;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-07-S01;R2-INT-07;R2;R2-INT-07-S01 — Mesma URL em dois tenants;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;173;fcb9538fea48e2ed3ab5dc849bceb2725d9c1b765d3af7e713a09d69a6fdc24f;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-07-S02;R2-INT-07;R2;R2-INT-07-S02 — Rotação e replay;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;179;45f08965a04f742fa7e634cfa3777e0fa11dd4b712a5f80006d43553e6f41d29;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-07-S03;R2-INT-07;R2;R2-INT-07-S03 — Destino lento ou indisponível;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;185;f4390624c8d605fc19d53018632ceef602f67bc184bf735071018355b76bb041;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-07-S04;R2-INT-07;R2;R2-INT-07-S04 — Duplicata no receptor;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;191;ef9a2010804820a5c051fc7018171d59f3861d8a2d3cbce336bd30c89b5694b6;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-08-S01;R2-INT-08;R2;R2-INT-08-S01 — Violação apenas do provedor;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;203;ba7bbaac74768b1ca114e6028952d31a660b341d6512ffd9f24bde4758aba1b5;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-08-S02;R2-INT-08;R2;R2-INT-08-S02 — Rejeição contratada;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;209;0ce25a9b91185e929970be2bcc0a3a2c92429bbee9fe129890d5ef209e741f9f;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-INT-08-S03;R2-INT-08;R2;R2-INT-08-S03 — Coorte ainda aberta;openspec/changes/r2-03-integracoes-credenciais-e-pressao/specs/integracoes-credenciais-e-pressao/spec.md;215;d2758352cf2014bc0f37d99d4a3d279e2df78d22a20946b5ffd8ca7c113c597d;REVALIDAR_PROVA;Inventário não é resultado de execução.
R2-CAT-01-S01;R2-CAT-01;R2;R2-CAT-01-S01 — Publicação válida;openspec/changes/r2-04-catalogo-produtos-e-contratos/specs/catalogo-produtos-e-contratos-versionados/spec.md;11;c32d052a192065bc9c1cb2e6d34dcd5f24abc94a98bf04f091a03842a9166035;REVALIDAR_PROVA;Inventário não é resultado de execução.
